v1	v2	label
Q08923	P40505	1
Q12432	Q06337	1
Q12432	Q03010	1
Q12406	P09547	1
Q12527	Q12092	1
Q06103	P33297	1
Q06505	P16370	1
P23293	P22336	1
P52917	P53843	1
P54999	Q00539	1
P39729	P40150	1
P02294	Q12510	1
P34218	Q06188	1
P19735	P36048	1
Q00764	P40150	1
P20049	P40150	1
P25359	Q12277	1
P25649	Q03330	1
P06242	Q04673	1
P46944	Q99394	1
P16664	P40150	1
O94742	P50086	1
Q03337	Q99394	1
Q04431	P53148	1
P40016	P50086	1
P40016	P38737	1
P53168	P32337	1
P22147	P07260	1
P53261	P38112	1
P50086	P38764	1
P50086	P33297	1
P38829	P40469	1
P47047	P36160	1
P46988	Q04493	1
P47117	Q06440	1
P47128	P34218	1
P47128	Q06188	1
P00830	P02829	1
P33201	P40150	1
Q07953	P40150	1
P38013	P40150	1
P32337	P47019	1
P24783	P40150	1
P28000	P32349	1
P40150	P07703	1
P53830	P49955	1
P53743	P25586	1
P53743	P53131	1
P53743	Q06078	1
Q08109	P25694	1
Q12285	Q12125	1
Q12285	P33420	1
Q08285	Q08491	1
Q12146	Q03406	1
Q92331	P40150	1
Q92331	Q02866	1
P22139	P20433	1
P20436	P20433	1
Q12502	P39940	1
Q03010	P31385	1
P0CX44	Q03532	1
P38687	P38688	1
Q06109	Q02773	1
Q03338	P40018	1
P40018	Q08920	1
P40018	P04147	1
P40018	P53207	1
P40018	P34160	1
P32639	Q08963	1
P32639	P32524	1
P32639	P34160	1
P32524	Q08963	1
Q00416	P53617	1
P53617	P53632	1
P38996	P04147	1
P38996	Q00416	1
Q08963	P33334	1
P41940	Q12464	1
P07283	Q12464	1
P07260	P04147	1
P53297	P38828	1
P25635	Q99216	1
Q12745	P36015	1
P47061	P16474	1
Q00578	Q08816	1
Q06639	P38144	1
Q06639	P32333	1
P33332	P32844	1
P22224	P33332	1
P22224	P32844	1
P32844	P19658	1
P19658	P38261	1
P19658	P22224	1
P19658	P33332	1
Q08235	P36049	1
Q08235	P35178	1
P40512	Q12348	1
Q04067	Q03195	1
P0CX50	P05737	1
P40157	P39079	1
P53941	P42945	1
P21954	Q01477	1
P20435	P34087	1
P20435	P41895	1
O13539	Q12159	1
Q12142	P31384	1
P20457	P13382	1
P28274	P38764	1
Q12403	P38819	1
P41940	P38764	1
P04840	P38764	1
P23293	P40150	1
P40495	P02829	1
P38203	P40018	1
P38203	Q12420	1
Q06406	P39517	1
Q06406	Q12420	1
P40018	Q12309	1
P40070	P39517	1
P40070	Q12420	1
P32639	P25337	1
P32639	Q12309	1
P32639	Q04048	1
P52868	Q12309	1
Q05022	Q08208	1
Q06344	P42945	1
P33322	Q05022	1
P33322	P42945	1
Q03337	Q04183	1
Q03337	Q03660	1
P43579	P60010	1
P53946	P60010	1
P25808	Q08235	1
P25808	P39744	1
P25808	P53927	1
P25808	Q12024	1
P53136	Q03532	1
P38779	P53136	1
Q08235	Q03532	1
Q08235	Q08962	1
Q08235	P39744	1
Q08235	P53136	1
Q08235	P38805	1
Q08235	Q12024	1
P39744	Q12389	1
P39744	Q03532	1
P39744	P53136	1
P39744	P38805	1
P39744	Q12024	1
Q12024	Q03532	1
Q12024	P53136	1
Q12024	P35178	1
Q12024	Q05022	1
P42846	P38333	1
P21243	P32565	1
P38737	P40303	1
P38624	P43583	1
P38624	P38737	1
P40303	P43583	1
P40303	P32565	1
P21242	P43583	1
P30656	P43583	1
Q03862	P33201	1
Q03862	P40693	1
Q03862	Q12522	1
P40078	P14126	1
P25808	P40693	1
P43586	Q12389	1
P43586	P39744	1
P43586	Q02892	1
P43586	P40010	1
P43586	P40693	1
P43586	P26784	1
P43586	P25808	1
P43586	P32892	1
P53261	P39744	1
P39744	P40693	1
Q12024	P40693	1
Q08962	Q02892	1
Q12522	P39744	1
Q12522	P26784	1
P53833	P38208	1
P42846	Q05022	1
P40505	P31385	1
Q03010	P50947	1
Q08923	P39001	1
Q12432	P38811	1
Q05123	P43554	1
P09547	P43554	1
Q12406	P43554	1
Q07622	P51862	1
Q12449	P38764	1
P00899	P38764	1
P38249	P32905	1
P38882	Q06106	1
P53941	Q06679	1
Q03862	P53742	1
P40010	P04456	1
P53313	P05737	1
P36160	P04456	1
P53742	P33201	1
P53742	P38883	1
P53742	P25382	1
P39935	P25555	1
P07260	P25555	1
P26755	P38111	1
P0CX46	P05317	1
P32597	P32333	1
P40084	P16370	1
P40084	P20436	1
P08518	Q06834	1
P08518	P20433	1
Q12055	P39516	1
Q06630	P25567	1
P28241	Q12464	1
P36018	P52286	1
P40069	Q06616	1
P38700	P43564	1
Q04373	Q08235	1
Q04373	Q03532	1
Q04373	P53136	1
Q04373	P40010	1
Q04373	P40693	1
Q04373	P38805	1
P38779	P04456	1
P53883	Q02892	1
Q08235	P40693	1
Q12363	P09938	1
Q12363	P49723	1
Q12277	Q08285	1
P48240	P42945	1
P32639	P53131	1
P47136	P25342	1
Q03761	P32333	1
P40482	Q04491	1
P08466	Q03161	1
P25343	P40150	1
P43586	Q08235	1
P43586	P25582	1
P41910	P22276	1
P43609	P22276	1
P20435	P32349	1
P52910	P38764	1
P52910	P32589	1
Q03862	P26321	1
P40010	P26321	1
P43586	P04456	1
P43586	P36049	1
P38779	P53742	1
P38779	Q12522	1
P38803	P40693	1
P36160	P26321	1
Q08235	Q12522	1
Q02892	P26321	1
P38112	Q05022	1
P36076	P26570	1
Q12403	P32803	1
P54837	P38819	1
P40955	Q08754	1
P40955	Q12114	1
P40955	Q05029	1
P10080	P39936	1
P36520	P40150	1
Q08235	P40150	1
Q02908	P29295	1
P53236	Q03124	1
Q02948	P22219	1
P38250	P0CS90	1
P25554	P53165	1
P25554	P38915	1
P25648	P53114	1
P06844	Q03330	1
P38931	P53114	1
P53165	Q12060	1
P53165	P32494	1
P53165	P06844	1
P53165	P38915	1
P19263	P53114	1
P19880	P25554	1
Q12321	Q03330	1
P32481	P26784	1
P38737	P38764	1
Q05942	P34241	1
Q05942	P47108	1
P40563	P13517	1
P38861	P04449	1
Q04651	P38138	1
P43586	Q03532	1
P43586	P38805	1
P53136	Q12522	1
Q04660	Q05022	1
P40991	P26321	1
P53883	P33201	1
P53883	P53927	1
P53165	P38811	1
P38915	P38811	1
P50875	P38811	1
P10080	P04147	1
Q04062	P38737	1
P38707	P38886	1
P32657	Q03940	1
P38333	P40150	1
Q06679	P40150	1
Q02354	P40150	1
P53276	P40150	1
Q06512	P40150	1
P0CX42	P40150	1
Q03862	P40150	1
P38737	P33297	1
O13563	P33298	1
O13563	P33297	1
P40303	Q12250	1
Q06103	P38737	1
P52910	P00549	1
P53165	Q05027	1
P19880	P53040	1
P40069	P32499	1
P52891	Q99257	1
P38590	P14681	1
P22579	P31385	1
P38785	P32458	1
Q04549	P33420	1
P32526	P11709	1
P32561	P34233	1
P34233	P22579	1
P34233	P38255	1
P39001	P38255	1
P32504	P47134	1
P16474	Q03691	1
P53193	Q03020	1
P36037	P0CG63	1
P14284	P12689	1
Q12206	P49723	1
P38850	Q12098	1
Q03824	P19524	1
Q07418	Q03824	1
Q06810	P25344	1
Q03406	P29469	1
Q03406	P29496	1
Q03406	P53091	1
Q03406	P32354	1
Q03406	P32558	1
Q03406	Q08032	1
Q03406	P38132	1
Q03406	Q01454	1
Q03406	P24279	1
Q03406	P30665	1
Q12517	P30771	1
Q12149	P53617	1
P53617	P27692	1
P53617	P08518	1
P53617	P16370	1
P53617	P20433	1
P40357	P32844	1
Q03330	P32367	1
P07866	P12962	1
P53330	P18480	1
P53330	P04911	1
P53330	P43554	1
P36075	P0CG63	1
Q12309	Q08963	1
P52870	P32915	1
P52870	P35179	1
P42949	P53220	1
P53220	Q07914	1
P39678	P53718	1
P09959	P53718	1
P22219	P08539	1
Q03937	P25454	1
P25573	P32795	1
P53131	P32523	1
P32499	P20676	1
P43558	P54860	1
P06843	P23615	1
P11076	Q12114	1
P11076	P40955	1
P36122	P40955	1
P29465	P40955	1
Q08490	P38903	1
P34216	P0CG63	1
P38307	Q08109	1
P33755	Q08109	1
P33755	P38307	1
Q05787	P00729	1
P38307	P00729	1
Q08109	P00729	1
P32337	P49687	1
Q00582	P53290	1
Q00582	P38247	1
P38247	P53290	1
Q02205	P53290	1
P40546	Q04217	1
P40546	P42945	1
P40546	Q06512	1
P40546	P38333	1
P40515	P36130	1
P54861	P36130	1
P36130	P47025	1
P38242	P53178	1
Q08746	P26321	1
Q08144	P46989	1
Q08144	P36015	1
P38130	P38869	1
Q99220	P00729	1
P38210	P32597	1
P35189	P32333	1
P32912	P38959	1
P32912	Q07468	1
P32912	Q03308	1
P32912	P20795	1
Q04338	P20795	1
Q12241	Q07468	1
Q12241	Q03308	1
Q07468	Q12255	1
P20795	Q12255	1
P20795	P36015	1
Q06511	Q02892	1
Q06511	Q03532	1
Q06511	P40693	1
Q06511	P36160	1
Q06511	P15790	1
Q06511	P38805	1
P28707	P53043	1
P36131	P69850	1
Q12080	P33322	1
Q12080	P38911	1
Q12080	Q06205	1
P47057	P53271	1
P47057	P33420	1
P32912	P33297	1
P25337	P24384	1
P35178	Q05022	1
P35178	Q12176	1
P35178	P39744	1
P35178	Q03532	1
P35178	P53136	1
P35178	P40693	1
P35178	P53927	1
P35178	Q12522	1
P35178	P38805	1
P25344	P40073	1
P11709	P40013	1
P40565	Q07930	1
P21372	P49955	1
P39531	P39524	1
P39524	P25656	1
P32660	P42838	1
Q08963	P32605	1
Q12389	Q03532	1
Q06218	P38112	1
Q12389	P38112	1
Q12389	P25808	1
P47069	P53159	1
P36046	P27882	1
P40515	P54861	1
Q02892	P14126	1
Q02892	P26784	1
Q08032	P30665	1
P30665	P06243	1
P40155	P80667	1
P40155	Q07418	1
P40318	Q04228	1
Q08109	Q03714	1
Q08109	Q99220	1
Q08109	Q04228	1
Q03714	Q05787	1
Q03714	Q99220	1
Q03714	P38307	1
Q99220	Q05787	1
P47108	P53734	1
P47108	Q08287	1
P29366	P19658	1
Q06163	Q03096	1
P22138	P36070	1
P10964	P36070	1
P40061	P40485	1
P32504	P38283	1
Q08886	P19158	1
P22216	P25588	1
P22216	P38623	1
P38182	P35193	1
P17076	P38861	1
P34078	P30822	1
P05750	P34078	1
P40325	Q01476	1
P39526	Q12028	1
Q12743	P25694	1
P53044	Q04228	1
P33755	Q04228	1
P12684	P25694	1
P12684	P53044	1
P38307	P53044	1
P52891	P40064	1
P35729	P40064	1
P35729	P36161	1
P46673	P36161	1
P49687	P36161	1
P49687	P38181	1
P53011	P36161	1
P39705	P46674	1
P40064	P46673	1
P06242	P04050	1
Q12013	Q12246	1
P40558	P52920	1
P54074	P53983	1
P48510	P34222	1
P48510	P38886	1
P47112	P24279	1
P47112	P30665	1
P47112	P29496	1
P47112	P53091	1
P32479	P47171	1
P32480	P47171	1
P32588	P32505	1
P04051	P32597	1
P04050	P32597	1
P40078	P26321	1
P38719	P53743	1
Q12522	P25382	1
Q12522	P40150	1
P11325	P03879	1
P39077	P39079	1
P06779	P53202	1
P32600	Q04372	1
P39968	P42836	1
Q03630	Q03337	1
Q03630	Q03784	1
Q99394	Q03630	1
P53131	P53335	1
P53131	P22138	1
P53131	P42945	1
P53131	Q04500	1
P53131	Q08965	1
P53131	P25586	1
P53131	Q05022	1
P53131	Q12176	1
P53131	Q12196	1
P53131	P33322	1
Q12154	Q12125	1
Q12334	P25644	1
Q07732	Q05610	1
Q07732	Q02866	1
P32494	Q07732	1
Q06333	P53158	1
P40065	P25651	1
P40080	P52917	1
P43592	Q12262	1
P50091	P28239	1
P38821	P35193	1
P18562	P27515	1
P47054	Q03790	1
P46973	Q08932	1
P47135	P48606	1
P22035	P37291	1
Q07887	P36224	1
Q06410	P40060	1
P32366	P22203	1
P14747	P53955	1
P32562	P47069	1
Q02630	Q12453	1
P39523	Q07978	1
Q03792	P39929	1
P54005	P39940	1
Q02821	P36068	1
P11938	Q06208	1
Q3E7X9	P39998	1
P06777	Q12098	1
Q12402	Q06169	1
P47035	Q02208	1
P06700	Q02208	1
O13329	Q02208	1
Q02208	Q00684	1
Q02208	Q04087	1
Q04087	Q03707	1
P25651	Q03707	1
P32893	Q04183	1
P32893	Q03660	1
Q03630	Q04183	1
Q03630	Q03660	1
P53871	P38149	1
P32447	Q07794	1
P20484	P38805	1
P53135	P47027	1
P39940	P38212	1
P39940	Q07549	1
P39940	P36117	1
P36108	P52917	1
P08678	P38011	1
P47069	Q12366	1
P39940	P14359	1
P07256	P04037	1
P07256	P32897	1
P53197	Q08981	1
Q12453	P33418	1
P06782	P04807	1
Q02647	P36022	1
Q02647	P40477	1
Q02647	P14907	1
Q02647	P40368	1
Q02647	P53112	1
Q12692	P40019	1
Q6WNK7	Q03067	1
P47160	P32854	1
P36012	Q12334	1
Q12334	P32504	1
P25339	P31384	1
P39016	P31384	1
P38260	P40150	1
P53150	Q06411	1
Q05779	P53318	1
Q05779	P41735	1
P23643	P39702	1
P23643	P12868	1
P36017	P23643	1
P38959	P23643	1
P25368	P39520	1
P38930	P39520	1
P23301	P40150	1
P38861	P30822	1
P40072	Q12306	1
P50875	P32485	1
P18409	P53969	1
P18409	P14693	1
Q04264	Q12158	1
Q04264	P32908	1
P38886	P40150	1
P03069	P38886	1
P28320	P38302	1
P40581	P19880	1
P32790	P0CG63	1
P36080	P36049	1
P53266	P32335	1
P53266	P07256	1
P53266	P40086	1
P53266	P04037	1
P53266	P39103	1
P53266	P40452	1
P39103	P04037	1
P07256	P07143	1
P40452	P32335	1
P0CG63	Q99257	1
P34225	P40994	1
P47077	Q06679	1
P47077	P42945	1
P47077	Q12499	1
P47077	Q06106	1
P47077	P38333	1
P34758	P39013	1
P40581	P32288	1
P19454	Q12196	1
P40013	P38991	1
P41695	P40568	1
Q00684	P25651	1
P26309	P35209	1
P43618	P40014	1
P25651	P40568	1
Q02732	P22209	1
P69851	P36162	1
P69852	P38313	1
P69852	Q07978	1
P69852	P33420	1
P38265	P22149	1
P40065	P29295	1
P47149	P38313	1
P47149	P36118	1
P47149	Q07978	1
P33895	P50090	1
P38283	P40013	1
Q04477	P31111	1
P40014	P36224	1
P46675	P39946	1
P40460	P54199	1
P40460	Q03898	1
P39103	P40452	1
P36118	P32639	1
P12689	Q04049	1
P38928	P47136	1
P15731	P32828	1
Q04947	P52870	1
P32830	O74700	1
Q12224	P36005	1
P32490	Q00772	1
Q3E705	P10080	1
Q3E705	P53849	1
P47006	Q12499	1
P48837	Q99257	1
P47069	P11978	1
Q12395	P52491	1
Q03782	P36084	1
Q08932	P39990	1
P49704	P38768	1
Q08932	Q12499	1
Q08932	P49704	1
Q08932	P38768	1
Q03940	P49704	1
Q12464	P49704	1
Q12016	P47111	1
P25555	Q03656	1
P32562	P36012	1
Q03466	P30771	1
P47112	P38826	1
P47112	P50874	1
O13539	Q08920	1
P34160	P06634	1
P34160	P17629	1
Q12159	Q03280	1
Q12159	Q08920	1
Q12159	Q01560	1
P46674	P40457	1
Q99257	Q08920	1
Q99257	P20449	1
Q99257	P53011	1
Q06337	P38811	1
Q06337	P60010	1
P39995	P60010	1
Q12142	P46989	1
Q06671	P46989	1
P53927	P42945	1
P53927	P25586	1
P53927	Q06512	1
P53927	Q04031	1
P53927	P53131	1
P53927	P33201	1
P53927	P04456	1
P53911	P60010	1
P38132	P53091	1
P00431	P00044	1
Q07887	P33420	1
P53843	P69771	1
Q03862	Q02630	1
Q03862	P20676	1
Q12245	P23639	1
Q12245	P40303	1
P32379	Q07951	1
P33748	P38293	1
P25644	Q12517	1
P25644	P39998	1
P39678	Q08471	1
Q08471	P25302	1
P50874	P38766	1
P39517	P53550	1
P53276	P52918	1
P53276	Q06078	1
P53276	P40362	1
Q08981	Q00684	1
P53104	Q12092	1
P53104	Q12421	1
P40511	P17122	1
Q01560	P08518	1
Q01560	P36084	1
Q01560	Q12186	1
P38110	P53038	1
P15873	P10862	1
P27809	Q06385	1
Q12386	P60010	1
P45978	P39517	1
P45978	P53550	1
P45978	P40150	1
Q01477	P04050	1
P11938	P31384	1
P11938	P13393	1
P40358	P16474	1
Q07540	P25374	1
Q07540	Q6Q560	1
P25454	P35187	1
Q01560	P32605	1
Q01560	Q03782	1
O94742	Q08231	1
O94742	P46674	1
P00830	P09457	1
P00830	P21306	1
P00830	Q12349	1
P00830	P30902	1
P00830	P00854	1
P39718	P29340	1
P38182	Q12292	1
P38328	Q12156	1
P25343	P39940	1
P25638	P25367	1
Q07454	P40073	1
P06242	P47821	1
Q07533	Q05080	1
Q12488	Q01454	1
Q12743	P38349	1
P40014	P38236	1
P40957	Q06410	1
P22855	Q12292	1
P53038	Q12464	1
P53316	Q08920	1
P40515	P25584	1
P32523	Q06525	1
Q06251	P32505	1
Q03660	P32613	1
Q08144	Q12154	1
Q12285	Q12154	1
Q08273	P53202	1
Q12420	Q6Q546	1
Q12527	P14904	1
P06197	P47069	1
Q06469	P25294	1
P40581	P54838	1
P40581	P38315	1
P38199	P32505	1
P38199	P39517	1
P38199	P06105	1
P38199	P32588	1
P38199	P40462	1
P53901	Q12280	1
P21951	P25588	1
P24482	P25588	1
P38959	P32939	1
P32333	P40096	1
P32333	Q92317	1
P13393	Q92317	1
P18239	P07256	1
P18239	P04037	1
P18239	P37299	1
Q12154	P22214	1
P32849	P12689	1
P39940	P11075	1
P14682	P30771	1
P09119	P54790	1
P09119	P54791	1
P53136	P25808	1
P53136	P40693	1
P38883	P14126	1
P04449	P14126	1
P32457	P41901	1
P47113	Q01919	1
P32333	P32558	1
P21264	P40150	1
P47050	Q06211	1
P47050	Q08226	1
P36049	Q08208	1
P14693	P23644	1
P23644	P53969	1
P32500	P39685	1
P32500	Q12445	1
P32500	P47069	1
P39079	P40150	1
P39079	P02829	1
P39079	Q01477	1
P39077	P60010	1
P38555	P19524	1
P47079	Q04217	1
P23595	P40150	1
P33416	Q01939	1
P35732	P32589	1
P40150	P19454	1
P40150	Q12211	1
P40150	Q12311	1
P40150	P34167	1
P40150	P02829	1
P41817	P19812	1
P53725	P53617	1
P48836	P31412	1
P50086	P43588	1
P25043	Q08723	1
P43588	P38348	1
P33299	P38348	1
P13433	P0CS90	1
P23287	P36054	1
Q04511	P38764	1
P38742	P39923	1
P12689	P47110	1
Q03768	P33892	1
P32562	P06243	1
P32562	P53865	1
P40458	P38182	1
P40458	Q12527	1
Q04087	Q00684	1
Q04087	P29295	1
P29295	Q12188	1
P50276	Q12502	1
P39940	Q12734	1
P0CG63	P38886	1
P53038	P38111	1
P32899	P53941	1
P38764	P38264	1
P38764	P18759	1
P38764	P39517	1
P38886	P18759	1
P38886	P02829	1
P43588	P48510	1
P43588	P31539	1
P43588	P25694	1
P43588	P40150	1
P43588	P39517	1
P43588	P18759	1
P33297	P32381	1
P33297	P40150	1
P33297	P38264	1
P33297	P31539	1
P33297	P02829	1
P38348	P38764	1
P38348	Q12250	1
Q03322	P40357	1
P08964	P17065	1
P32364	Q06704	1
P22214	P39926	1
P39926	Q12241	1
Q03390	P39929	1
P53104	P17065	1
P08964	P32364	1
P32364	P17065	1
P36015	P39926	1
P36022	P19524	1
P22214	Q12241	1
P89114	P25453	1
P11491	P38869	1
Q12092	Q12421	1
Q07913	P43124	1
P40026	Q08204	1
Q08204	Q12749	1
Q08003	P48582	1
P04807	P30822	1
Q12066	P47035	1
Q12159	P39081	1
P52891	P47054	1
P52891	P40368	1
P52891	Q03790	1
Q12018	Q92325	1
Q92325	Q08273	1
P29496	Q01454	1
P29496	P30665	1
P40340	P32597	1
P40340	P38144	1
P40340	P02294	1
P38883	P40693	1
P38883	P26784	1
P38883	P47019	1
Q12046	P24384	1
Q99394	P32613	1
P32613	Q03337	1
Q04002	Q12158	1
P18888	P43554	1
P57743	P30771	1
P57743	Q12420	1
P57743	P39517	1
P57743	P40018	1
Q02803	P08432	1
P29295	P34253	1
P29366	P54199	1
P39969	P30771	1
P38822	Q12271	1
Q07533	P53901	1
Q05080	Q99299	1
P53281	Q08601	1
P32793	P30822	1
P32793	P40956	1
Q12163	P48562	1
Q12163	P54199	1
Q12163	Q12469	1
P32790	P24583	1
P32790	P35732	1
P32790	Q12271	1
P38855	P53112	1
Q01329	Q08685	1
Q00582	P38873	1
P00401	P00420	1
P20436	P38902	1
P34087	P40084	1
P19524	P39517	1
P34756	Q06708	1
Q06410	Q12142	1
P34756	P42837	1
P32505	P04147	1
Q07951	P23639	1
Q3E7Y6	P38283	1
Q3E7Y6	P38991	1
Q3E7Y6	P47134	1
Q08496	P25588	1
P30665	P25588	1
P30665	Q01454	1
P40541	Q99359	1
Q04264	Q99359	1
P32432	P41318	1
P32505	P38934	1
P32505	Q12514	1
P35187	Q12306	1
Q04659	P29469	1
P33201	Q03532	1
P33201	P25382	1
P30665	P13382	1
P30665	P40359	1
P30665	P32558	1
P30665	Q04636	1
P40359	P29469	1
P40359	Q08032	1
Q12146	Q01454	1
Q01454	Q06164	1
P09064	P23301	1
P36147	Q02776	1
Q04080	P49018	1
P25368	P25635	1
Q12743	Q05787	1
P33334	Q03375	1
Q3E7C1	Q00578	1
P25299	P29055	1
P32909	P36041	1
P32505	P36104	1
P32505	P31384	1
P32505	Q08920	1
Q04264	P47037	1
P47104	P31412	1
Q03956	P31412	1
P38170	P07866	1
P43586	P36068	1
P36017	P39702	1
Q08951	Q07468	1
P32613	Q04183	1
P16370	P89105	1
P36009	P47083	1
Q03862	Q02256	1
Q02256	P38861	1
P33201	P36160	1
P33201	P40693	1
P33201	P04449	1
P33201	P47019	1
Q04477	P54199	1
Q06709	P53145	1
Q06709	P38861	1
P28795	Q03694	1
P00401	P00410	1
Q03406	Q08496	1
Q01454	Q08032	1
Q03898	P40568	1
Q03898	Q3E7Z5	1
P20438	Q06412	1
Q03290	Q00578	1
P04911	P36012	1
P36012	P02294	1
P53278	Q04279	1
Q08204	P40562	1
Q03195	P05453	1
Q03195	P12385	1
P53179	P25604	1
Q12118	Q12125	1
P38770	P53062	1
Q06211	Q06164	1
P47050	P38850	1
P12689	P15873	1
P40160	P25586	1
P22336	P53115	1
P22336	Q08773	1
P36018	P39702	1
P05317	P02400	1
P05318	P02400	1
P10622	P02400	1
P50105	P11938	1
P38129	P11938	1
P53224	P25045	1
P25045	P32368	1
P43588	Q03661	1
P40359	P24482	1
P40359	P32354	1
Q12488	P34252	1
Q12488	P32354	1
Q12488	P29469	1
Q12481	P20448	1
Q12481	P25586	1
Q12481	P15790	1
Q12481	P43639	1
Q6WNK7	P39517	1
P39715	P53742	1
P35817	Q03940	1
P35817	Q12464	1
P35817	P60010	1
P36534	P36526	1
P36517	P36526	1
P36517	P38300	1
P54199	P53148	1
P38297	Q05930	1
P48361	Q06108	1
Q01389	Q12163	1
P53894	Q00684	1
Q00684	P19454	1
P15790	P39520	1
P19454	P06700	1
P20485	P25293	1
P24868	P38634	1
P24871	P38634	1
P32943	P38634	1
P53233	Q07807	1
P32485	P15790	1
P32485	P19454	1
P29295	P30771	1
P38991	P32337	1
P13186	P15303	1
Q01919	P36160	1
P34072	P38873	1
P40484	P39517	1
P54199	P43618	1
P54199	P40568	1
P53124	P29295	1
P40530	P53170	1
P23595	Q12464	1
Q07807	P31384	1
P39940	Q03212	1
P39940	P08518	1
P32944	P20486	1
Q08921	P25293	1
P38811	P25554	1
P53250	P17555	1
P36005	P38590	1
P09201	Q08921	1
Q12164	Q04947	1
Q08561	P60010	1
P53863	P38344	1
P53741	P06105	1
P53741	P25694	1
P53741	Q12499	1
P53741	P33322	1
P53741	P39517	1
P53741	Q12000	1
P53741	P10080	1
P53741	P26784	1
Q01477	Q12499	1
Q01477	P06105	1
Q01477	Q07807	1
Q01477	P04147	1
Q01477	P33322	1
Q01477	P39517	1
Q01477	Q03940	1
Q01477	Q12000	1
Q01477	P38011	1
Q01477	P38828	1
Q01477	P26784	1
Q99394	Q03660	1
P46944	Q03630	1
Q04183	Q03660	1
P36046	P87108	1
P36046	P32830	1
Q04031	Q02892	1
Q04031	P25808	1
Q04031	P36160	1
Q04031	P40693	1
Q08601	P40150	1
Q03375	Q08963	1
Q03375	P40018	1
P47027	P14737	1
P50086	P40555	1
P53196	P40555	1
P32565	P40555	1
P38348	P50086	1
P43588	P25043	1
P32909	P31384	1
P38850	Q12749	1
P38850	P47027	1
P38850	Q08204	1
Q12098	P47027	1
P21825	P35179	1
P22216	P06243	1
P11978	P40064	1
P25644	P45978	1
P53266	Q3E7B2	1
P32335	Q3E7B2	1
P39103	Q3E7B2	1
Q3E7B2	P40452	1
P38902	P32914	1
Q12136	Q06078	1
Q05776	O60200	1
P35200	O60200	1
P34233	P07834	1
P12754	P09064	1
Q00684	P38826	1
Q12125	P31539	1
Q12118	P31539	1
P53295	P33892	1
P34730	P40150	1
P08964	P53890	1
P38859	P26793	1
P40568	Q07963	1
P40568	Q12161	1
P40568	Q12262	1
P40568	P10080	1
P40568	P43618	1
P40568	P31384	1
P36012	Q12161	1
P20433	P32497	1
Q12161	P38313	1
P47149	Q02732	1
P36012	P19812	1
P36012	P47037	1
P47019	P53313	1
P47019	P53145	1
P47019	P40010	1
P47019	P53742	1
P47019	P25382	1
P47019	P10664	1
P20095	P36048	1
P20095	P32523	1
P20095	Q12046	1
P15938	P33334	1
P24384	Q08963	1
P24384	P38302	1
P24384	Q08920	1
Q03162	Q07963	1
Q04087	P40568	1
P53849	P04147	1
P53849	P25567	1
Q07468	P39702	1
Q00684	Q12369	1
P53507	P49334	1
P53849	P02829	1
P00854	P00856	1
P00854	P00420	1
P30902	P00856	1
P38996	Q12149	1
P53507	P23644	1
Q03388	P60010	1
P31376	P60010	1
P11792	P41910	1
P39016	P12962	1
P49334	P04840	1
Q12488	P13382	1
P07286	P38242	1
P38351	P16370	1
P60010	P32381	1
P60010	P47117	1
Q03071	P53202	1
P47042	P47069	1
P38182	P14904	1
P53011	P47170	1
P53011	P38742	1
P53011	Q08281	1
P53011	P38164	1
P53011	P39923	1
Q08281	P38742	1
P20676	P52891	1
P20676	Q02455	1
P32500	P52891	1
P49687	P47054	1
P40066	P52891	1
Q12445	P52891	1
Q08457	P53135	1
P53135	P29469	1
P53135	P24279	1
P53135	P30665	1
P53135	P29496	1
P53135	P53091	1
P53135	P38132	1
P53286	P38758	1
P34909	P39517	1
P31384	P38074	1
Q12420	Q08963	1
P17214	Q03096	1
Q12754	Q05022	1
P21560	P07253	1
Q12099	Q06132	1
P38737	P31539	1
P38737	P02829	1
P40457	P47069	1
P38915	Q03940	1
P25554	Q12433	1
Q03761	P04051	1
P39517	P06634	1
P38132	P40359	1
P00830	P81450	1
P32605	P36084	1
P32605	Q12186	1
P32605	Q12221	1
P32605	P30771	1
Q00539	P36084	1
Q00539	Q12221	1
Q00539	P25644	1
Q08963	Q08920	1
Q12499	Q06512	1
Q12499	P25586	1
Q12499	Q08965	1
Q12499	P38333	1
Q12499	Q3E705	1
Q12499	Q03940	1
Q12499	Q12176	1
Q12499	P22138	1
P33322	Q12176	1
P33322	P22138	1
Q08920	P06634	1
P07866	Q01919	1
P26783	P40160	1
P39516	P40160	1
Q01855	P40160	1
Q01855	P34078	1
P34078	P41819	1
P39516	P34078	1
P52491	Q08273	1
P15731	Q08273	1
P36022	P39946	1
P36022	P11709	1
P53281	P05453	1
P19812	P33202	1
P20424	P38879	1
P14693	P04840	1
P14693	P49334	1
P47122	P08518	1
P47122	P02829	1
P47122	P30822	1
Q08176	Q03327	1
P00729	P32361	1
P53086	P09733	1
P53086	P02557	1
P07257	P08525	1
P53235	P04147	1
P53235	P40150	1
P36121	P46678	1
P39940	P0CG63	1
P25808	P38112	1
P25808	P53261	1
P25808	Q12522	1
P36160	P47019	1
P36160	P53188	1
P36160	P25586	1
P36160	P38805	1
P36160	P40150	1
P36160	Q04500	1
Q12050	P32828	1
P29469	P34252	1
P30665	P34252	1
