A8K0Z3	O60759
P27540	Q9Y266
O75409	P02647
Q8IYI0	Q693B1
O14508	Q9P2H3
O75446	Q9UH62
P09693	Q8N3R9
Q9GZQ8	Q7RTU0
P47755	P48357
O75140	Q9NX04
P26006	Q9BYG3
Q9HCG8	Q3MII6
Q9BUQ8	O95180
Q96L73	O95684
P32970	O95470
Q9BPX1	Q9Y223
Q02790	Q8WYR4
Q99613	Q15370
Q13241	Q7L014
P26641	Q8TAX0
Q9HBL8	O96015
P01241	O75608
Q15047	Q15256
P37198	P53992
P50151	P57737
Q6PD62	Q96MG7
Q92830	O43181
P38398	Q9NXC2
P52815	A0AV96
O00746	Q9HC36
Q9NZN5	O00571
Q8N163	P28289
Q9BQE4	Q15796
Q9HAU5	Q9GZM5
Q96D15	Q8TEK3
P62875	Q96MD2
P08651	P35869
P48643	P36405
Q8WU79	Q13009
Q9H2A7	Q9Y4W6
P49901	Q9H5Z6
Q9BZL4	Q68CZ1
Q9BZI7	P02794
Q9P219	Q96E11
Q9UEU0	Q13111
Q7Z2W4	O75962
P51164	Q9H9F9
Q15287	P49796
Q9H1D9	Q9Y4E5
Q92613	Q969H4
O75152	P61165
Q13586	Q92904
Q9NRG1	P01130
Q14694	P20963
P33993	P11177
O95994	Q969L2
P15391	Q96KN7
P10515	Q99598
P26678	Q8N7W2
O14579	P51610
Q96QZ7	Q96H22
P35613	P26599
P11684	P30260
Q02880	P05783
Q6IN84	Q6ZMV9
Q99608	O43660
Q9UKM9	Q6ZN17
Q9UP83	Q14896
Q9H7D0	Q8IWU6
Q14134	O75534
P11686	Q5VZV1
P54274	P23769
Q8NFY9	P11047
Q13219	P61218
O60870	Q05516
Q08050	Q13438
Q96MN2	Q96LB3
P63098	Q9H1K0
Q15303	Q99523
Q92934	Q96MT8
O00754	P55042
Q96S82	Q07955
Q06124	Q7Z7B0
Q9BZZ5	Q9H6J7
P07093	P51659
Q07157	P02724
Q9UBF6	P05023
Q8N0X7	Q86Y91
Q9HB96	Q9H5V7
Q8WUM4	Q8WUA4
Q96R06	P46379
Q86Y01	O75167
Q9BQI6	Q9Y3D0
Q13761	Q8TDM6
Q8WYK2	Q16401
Q96FQ6	Q96T88
Q9UIF7	Q96G97
Q5XPI4	O60260
P31323	Q96JB6
Q8TEL6	O14511
P55010	Q9NRB3
P02724	Q8WUD4
Q8WVT3	Q16576
P56199	Q96PN7
P10646	Q9UQK1
Q9HD26	P48736
Q9HAP2	O95696
Q96C74	P45379
Q86WT6	Q9H1K1
Q9Y253	Q99959
Q9BV86	P19474
O60437	Q96MU7
Q7RTU3	P25205
P28715	P21757
Q9H2S9	O75409
Q96CD2	Q9UN79
Q15005	P51659
Q5T1M5	Q14191
Q9H334	P04234
Q9Y2D4	Q9BQA9
Q9C0H9	P46019
Q9UIF9	O60256
P46695	P09496
Q8IY47	Q9BYW2
Q9UDX3	O43264
O75419	Q92845
P19174	P01042
Q9BUL9	Q6GPH4
Q9BQ67	P49703
Q8IUH3	P20851
Q13882	P10071
O75558	Q7Z6B0
Q8NDX1	Q9H446
O43488	Q9BX70
Q96DE5	Q9BSR8
P35228	Q9GZL7
Q96LK0	O00327
Q9BXL7	O43164
Q5T9L3	Q9H269
Q8IWR1	P04080
O75638	O43298
O15156	P00441
Q9NPD3	O95257
Q96JE7	Q06323
O15049	O43432
P52298	Q99575
Q14CW9	Q05195
Q5T681	Q9Y285
Q92888	P10070
Q9NX18	Q14011
P61160	Q5VWG9
Q9Y230	P20336
P63146	P07332
P52434	P47974
Q9NSC5	P08069
Q9Y4C1	Q13021
P54278	P18077
Q6GPH4	Q8NCE0
Q2TAZ0	P14927
Q9UHQ4	Q9H019
Q9GZV5	P10070
Q96JZ2	O60664
P31150	P01042
Q9UBW8	Q03135
Q8TCT7	Q6IPU0
Q9P2B4	O43488
Q8NEG0	Q9NTJ5
Q70EL2	Q9UHA2
Q9BVG8	Q9BV97
Q8N5N7	P04183
Q03518	Q9UJ41
P18075	Q6NZY7
P23193	Q5TH69
O75553	Q9BRD0
Q7Z2E3	P10644
P29972	Q9BST9
P04114	Q13393
Q96GQ5	O14744
O60269	P18615
Q9BQP7	P33981
Q86Y33	P78545
Q9UII2	Q8N6T3
Q6ICG8	P51946
Q99575	Q9BUP3
Q8NHU0	Q15008
Q6ZN18	Q6GTX8
Q8NFH5	Q9NVT9
Q969W3	Q9NQC1
Q96A47	Q9Y4P3
Q7Z7C8	Q9BWX1
Q8N0Z3	Q9UBF8
Q6PGQ7	Q9UDY8
O94868	Q9BQ95
P14649	P35269
P43489	Q5PSV4
Q7KZN9	P11279
P30260	P07814
Q9P2K6	Q7RTU0
P49703	Q96S79
P62834	Q13077
P01903	P51572
O95865	Q8N8R7
P45379	Q07820
O43482	Q9Y4P3
Q969U7	Q9P287
Q15542	P13798
Q9Y255	Q9Y5K5
O75414	Q9UGL9
O43488	Q8WZA1
O95801	Q92629
Q8TEY7	O75084
O14965	Q15019
P09417	Q8N4C7
Q9P0J7	Q14241
O43823	Q9UGI9
P09417	Q96CD2
Q86UL8	Q08050
O43670	Q9NPA8
Q8NHZ8	Q9NRY6
O75914	O15126
Q9ULS6	Q12824
P35606	Q9BYV6
O00555	O94889
Q9HAU5	Q6PH81
O43572	P08240
Q99798	Q9H8Y5
Q96DZ9	Q9BUI4
O75771	P08138
Q96HA1	Q96CS7
Q02224	Q3V5L5
Q9H944	Q9UNQ2
Q9BRT3	P14868
Q7L2H7	Q92949
O95967	P49761
Q9BVC3	Q53HL2
P42285	Q8NEZ2
Q70IA6	Q12767
Q9H4Y5	Q6ZMQ8
Q8IYH5	Q9BSH5
P57075	Q9NR30
P28908	O15027
O95630	P05129
O14980	Q9Y295
O00217	P33991
P09917	Q6PKG0
P53801	O60256
Q9BXW9	P02753
P50914	Q15080
Q9Y4B4	Q7Z417
Q9P287	Q8N108
P50148	Q9Y2M5
Q8TF05	Q96HA1
Q96B97	Q13162
Q86WJ1	P45880
Q9NUQ3	P48023
Q7L7X3	Q8NFH8
Q13164	P51114
Q9HCN3	P13349
Q32NC0	P62241
Q9NPF5	P40306
P50453	Q9NRF2
O75380	Q96HB5
Q6NXR4	P08684
Q9H0M0	Q9UKT4
Q02224	Q9UI30
O75529	Q96LL4
Q9UPN9	Q92843
Q9H9C1	Q8N4J0
Q6NSI4	Q13017
O95900	Q96T68
Q9BYW2	Q9Y3B2
Q7Z4S6	Q96NE9
Q01850	Q92673
P59991	Q7Z6J2
Q6ZN04	Q9UKR5
Q6AI12	Q96MY1
Q96CP2	Q02790
P54277	P09211
P49368	P10124
Q8N5Z5	P01579
Q15750	Q8NHG7
Q07817	Q8IWZ8
Q13506	O00418
Q9Y2Q3	Q9Y5K6
Q9P000	Q96NR8
Q15562	Q8TAA9
P49802	Q6ZUJ8
P22670	Q86WN1
Q8WXA2	Q6S5L8
Q8N5C8	Q8N3C0
P24390	Q8IYU8
P17040	P23945
Q12834	O60306
Q13352	P48169
Q8N8S7	P40855
Q9NPE3	O95967
O60269	Q96QK8
Q9NVR7	Q9NVK5
Q9Y265	Q9UM47
Q9BW27	Q92630
O14654	Q96JX3
Q96PE2	O43623
P09622	Q96NL6
P48382	P23142
Q96DP5	Q9NPI8
A6NGB9	Q6PJI9
Q8TB45	Q9H4P4
Q8NBI2	P51814
P98164	Q8IY18
Q15326	O00139
P16871	Q9Y5R8
Q8TCT8	Q7Z434
Q8N715	P48169
Q8WW38	P55211
P62495	Q96CM8
Q9NPI1	P13056
O00571	P37198
Q2QGD7	P16144
Q9NYV6	P10074
P29074	Q969S2
P18615	Q96RU3
P30556	Q12768
Q8TD22	O43676
O94822	P18075
Q9BSB4	P37173
Q8IUI8	Q07021
Q8WVZ9	P11177
Q9NWS9	Q15256
Q9UBF8	P05496
Q9Y566	Q13326
Q8NEC5	O00422
O15049	P09382
O94907	P25098
Q27J81	Q15532
P10600	Q9ULM2
Q9UH99	O95751
Q8TDD1	P60896
A8MT69	Q16790
P08887	P63220
Q8NAA4	Q96PY6
Q9H714	Q13444
Q9UJX3	Q14565
Q01201	Q96S55
Q6NVH7	Q9NPQ8
Q96ER3	Q9UKA1
Q8N0X7	P16234
Q92785	P54709
Q16626	Q9BQ15
Q9NZM5	O95159
Q96HR8	Q14204
Q14676	P14373
Q86WV5	Q9NUL3
P26371	P08779
O00628	P28288
P26371	Q9P0P0
Q96KG9	Q9P2J9
Q92993	Q16666
A6ZKI3	Q9BRG2
Q8WVX3	O15315
Q9UQE7	Q16586
O00757	Q9HAW4
P24752	Q9UDX3
Q99572	Q3MII6
Q9Y5B0	Q8NFW9
Q5T7P8	P61758
P11717	O95400
Q99496	Q8N6R1
Q9UJX6	P28072
Q95460	P62310
O00257	O14744
Q8N987	P62256
Q9H5Z1	P78362
P37268	O75886
O43236	Q8WU20
Q9H867	Q9BT49
Q9HCK0	Q9Y2N7
P06753	Q92558
P19838	Q9H6R0
P56199	P42229
Q96HD9	P50749
Q9NQR1	P78317
O43924	P50616
Q8N5D0	Q96AY2
P04066	Q9UK41
P19320	Q96L73
O94988	Q8TDQ7
Q9Y5W9	Q9BUP3
Q2NKX8	O94915
Q9Y6W5	O43164
Q92530	P52945
Q6P1L5	P51948
O15182	Q9NZQ0
Q96SQ5	P15173
Q9Y651	O15066
Q96JM2	Q96CW5
Q9Y375	Q6P499
P15313	Q9NZQ3
Q15543	P53992
Q86UC2	Q9Y3A3
P27635	P61006
Q9H3Z4	Q9NRS6
Q8IXZ2	P15260
Q92674	Q15777
Q8TAA3	P28068
P50749	O00255
O43896	Q9UJV3
Q9HAV5	Q8N1B4
P04183	P35212
O75955	Q9H204
P55809	P17544
Q8WUB8	P00973
Q9NTW7	Q86UD4
Q8IZC7	Q7L7X3
P55072	Q99627
Q9HAU5	Q92613
Q9Y4F9	Q9NYM9
Q99459	Q9C000
Q16513	O75970
Q9UHQ4	P0C1Z6
O15533	Q9BQ90
Q13191	Q9UBL6
P17040	Q9BQI6
Q8TDZ2	P19883
A7KAX9	Q9NVL8
O15354	Q53H80
Q9P2W9	P56270
Q86TC9	Q9NZ81
Q9UIF7	P98177
O75449	Q13131
O43543	Q9UBV2
Q86WV5	Q56P03
Q12982	Q49AR2
Q14697	P40938
Q8WU10	O95182
Q9BW83	Q96ER3
Q9HBE1	Q9Y3F4
Q7Z698	Q9BYV9
Q86Y13	Q9NYJ8
P24588	Q9Y6Y0
Q9NXV6	O75688
Q96S44	Q15942
Q5VU43	O75367
P46939	Q05195
Q96F44	P49356
Q9H251	Q6AI12
Q96G25	Q7L590
Q9NXR8	P28068
Q9BQS8	Q8IU60
Q9NTN9	Q96J01
Q96P70	Q8TD31
Q93074	Q09019
Q5GLZ8	Q8N2K1
O60894	P55347
P13671	Q9NZJ0
Q96AG4	O15209
Q8IVS8	P06746
P08887	P13385
P0DJD3	Q8N2M8
Q9H9C1	Q15532
Q86V81	P26992
Q9BTE0	P19419
Q96EY7	Q8TES7
Q5T5P2	O94952
Q9UQ84	O43543
Q8N302	Q96T60
P51959	Q86YP4
Q9UBZ9	Q9NVR0
Q13258	Q9H3D4
O00237	Q9UM54
Q9HAP2	Q92793
Q8WVC0	Q9BY12
Q6MZP7	O95155
Q92918	Q92499
Q702N8	A8K8P3
Q9P2B4	Q14202
O43290	Q9BSW7
Q68CP9	O43541
P10644	Q9NSD9
Q9NVN8	Q9HBD1
Q9NPC6	Q68CZ1
Q9BVC4	O75935
P62829	P58004
Q9BSC4	Q9NSC5
P35212	P04114
Q14247	Q15573
Q9H9Y6	P19367
P36508	Q9UHV2
P51610	Q96H86
Q9NPF5	Q8IZH2
O94817	O96000
Q9BVA0	Q15382
Q5SW79	Q15435
P42336	Q6ZMU5
Q9BUN8	Q07889
Q5JS54	Q9BT78
Q13105	Q96C92
P17040	Q9P1Q0
Q13115	Q9NVN3
Q14974	P20226
P62195	O96013
Q8NE71	P13987
P54727	Q99467
P52926	Q9NZC3
P02786	Q8WZA1
Q9NRA8	P30533
P43365	Q86VR2
P60468	O14976
Q86V42	Q96HP0
Q15678	P25116
P07237	Q9UKJ5
Q8N653	Q9BPU6
Q15007	Q14157
Q96RJ6	A8K0Z3
O14786	P36542
Q9H2D6	Q9NYB9
Q6W2J9	P78537
P81877	Q9UJY4
O00483	P50406
P04406	Q9BQ48
Q9UK11	P04629
Q15329	Q8N4P3
Q96EY5	Q6MZT1
P42702	Q9Y3C6
Q68DK7	Q16531
Q86UP3	Q07654
Q9H2S9	O75663
Q9H165	Q02878
Q9P2X0	Q5T681
P30622	Q9NPF5
Q96RN5	Q8NA54
Q5BN46	Q14397
Q7Z699	O95239
Q9BZM1	Q9NP71
Q96CS2	O14558
O43543	Q9Y2X3
O60941	Q8TDY4
P43115	Q9NZE8
Q93009	Q9H5Z1
O60493	O15304
O94988	P42680
O15535	Q5T7W7
Q6A162	P41002
O15042	P23769
Q9NQL2	Q9P1Q0
P51784	Q96MX6
P57081	Q9UKT9
P31274	P17022
O60237	Q7Z4H7
P04406	Q6PIW4
Q9H0E9	Q86VI4
Q9Y2V7	Q8TAF3
Q99593	P14416
Q9UFD9	P23497
Q13085	Q12899
Q96Q40	P54709
Q92854	O14980
Q99757	P08069
Q9H9Q2	P01903
Q8NGJ1	P46777
P43364	P21673
P98164	Q13618
Q8WXF1	P48357
O43561	Q9Y6K1
Q58A45	P25963
P30825	P62166
Q9BRS2	Q96PN7
Q9Y450	O96013
Q9BZF3	Q9UKT7
O75955	Q96T51
Q9UNT1	O14543
P23229	Q8TDH9
Q9UGU0	Q05469
Q8IVD9	Q9NQR1
Q12834	Q07654
Q8N5R6	O96018
Q01543	P30154
Q9BSI4	O00541
O75155	O94762
Q9UJY4	P41182
P11137	Q9HAH7
Q96J84	Q9Y242
Q8IVU3	P42566
Q13188	Q76N32
P07333	Q9P2D0
P48552	Q86SQ0
Q9NWK9	Q6PJQ5
P46379	Q96DB2
Q96EV8	O75489
Q9NX55	Q96PQ6
O95347	Q8NA57
P39019	Q9Y5X1
P55197	Q8N3V7
P42566	Q5TD97
Q8NCE0	Q96SB8
Q14587	Q9UFB7
O15482	Q8N2K1
Q9UHR4	Q99436
Q96CV9	P03952
P25445	Q9UQE7
P19367	O14980
Q9GZQ4	Q99714
Q8TBZ8	Q6PJG2
Q0ZGT2	Q8WXG1
P09525	P04844
Q9BS16	Q8IWT3
Q14566	O60313
Q9BPU9	Q9P2B2
Q8WWX8	Q15796
Q9UPY8	Q9UNA1
P29074	Q7L5A3
Q9BRP8	Q8N2I9
Q9Y366	P49721
Q9BUG6	Q96DE5
Q04206	Q13469
Q9UHR5	Q96HB5
Q9NWT1	P51617
P06748	Q14203
Q9Y605	Q92736
Q9Y283	Q9H867
Q9Y3E2	Q9UIF3
P48507	P53396
Q14694	Q16543
O95429	Q9UJM3
P41229	O94875
O43379	Q8N131
P08887	P60033
P50747	Q14247
P57060	P51398
P35221	Q8NDC0
O00186	P20941
P03956	Q13206
Q92918	P78527
Q96HU1	Q01726
Q96K30	Q86X55
P0DPB3	P13473
Q15853	Q9H175
P13569	P11047
Q9H7E9	P05549
Q8N4J0	Q9P299
Q99570	Q9H869
Q8WV92	Q9H078
Q96NA2	Q86SX6
Q96S44	P20823
P61513	P53778
Q9HD34	Q5H9F3
Q5HYK3	O95613
Q8N5F7	P45880
P36542	Q8WUM0
Q9P299	Q9Y6B7
O43929	Q8N201
Q7Z6J0	P01106
Q9BTZ2	Q9BZF3
Q9BSJ2	P43403
P51532	P31150
P17302	Q01081
O15541	P42695
P62875	Q13188
O60663	Q9Y5Y5
P02751	Q00613
Q9H0M0	O60239
P42081	Q5VV42
Q9H1X1	Q9BQG0
P35998	Q9Y616
Q7Z460	P57735
Q13009	O00161
Q92805	Q5BJD5
Q13976	Q86UR5
Q8TB22	Q9UPQ9
P42285	P36507
Q15029	Q96KP1
P80365	O95238
Q13416	Q86WJ1
O00463	Q13625
Q9Y6D0	Q9BRK4
Q9BXY4	Q7L775
Q8IYW5	Q9GZR2
Q02539	P03905
Q12772	Q8NEZ3
Q5T681	P25490
O60741	P12268
Q15773	Q9NRW7
Q13158	Q494U1
Q9BYD3	Q9H0I2
Q9Y5P6	O95747
P14635	Q13485
Q13496	P45974
Q15170	Q9P2I0
Q9UJW9	Q9GZV8
O15056	Q92499
Q9GZZ9	Q86W50
Q13888	P04085
P13236	Q9UHD1
Q13228	Q96CV9
Q15041	Q9Y4H4
P55347	Q9UJV3
Q9BXG8	Q86VQ0
O94826	Q6Q0C0
Q969V4	Q969G3
P43115	Q9BQ95
Q969P5	Q9Y4E8
Q8IWU4	Q9Y5P8
Q9UDY6	Q96HD9
P45973	Q9NW82
Q96BI3	P11234
Q96EP1	Q8WYA6
P55209	P18124
O00746	Q96HR9
Q01826	Q6AHZ1
A0AVT1	Q9Y4K4
Q13098	O75069
Q96T51	O60673
O95238	P11362
Q8WWW8	P54368
P43403	P17026
Q16626	P82912
Q06547	Q9BV38
O00244	Q96BS2
O15260	O15198
Q08379	O00187
P06307	Q38SD2
Q92805	Q9BUR4
Q8TCJ0	Q6UXN9
P38936	Q5JTV8
P49902	P04264
O43759	Q92538
P51531	Q86YC2
O14544	O95249
Q5T7W0	P07237
Q9NXR8	Q9C000
P09382	Q15041
Q96KS9	O94921
Q9P0U4	P06730
Q96BM9	Q15080
Q13509	Q5JSZ5
O00268	Q9UJX4
Q9UBX3	O60583
O43402	P08138
Q9BQ90	Q9UJV9
Q96LD1	O94964
Q13404	P35070
Q96KJ9	P42025
Q9Y3F4	P56282
Q7Z699	Q92530
Q9NWB7	Q9UBI1
Q9H7B4	Q07157
Q9BXF9	O43464
P24928	P11940
Q14157	P50225
Q9NXK8	Q52MB2
O94906	P35568
Q6IA69	Q9Y4Z0
P53804	Q8ND30
O14981	P50897
P26371	P23352
O15446	Q96G01
Q96F07	Q00587
P46531	O95801
Q13428	P26715
Q9UDV6	Q13772
Q8TDY2	Q3MII6
O15389	Q9NR22
Q14157	P40306
O43491	Q9NWB1
P36894	O00471
P49902	P49675
Q5JVS0	Q96JK2
O00443	P24928
Q15973	P17036
Q68DV7	Q9H1B7
Q8TD10	O95155
Q7L4P6	Q9HAQ2
Q9Y342	O15304
Q03135	O00187
Q9P286	P60896
Q15532	Q9Y5J3
Q15650	Q9BYX4
O95278	O14511
P50749	Q8NBM4
P34925	O95999
Q8WYR1	Q9BSQ5
Q9Y2X0	Q9BZY9
Q9UIL1	Q15746
Q14318	O00329
P51812	Q06547
Q96Q40	O94855
Q02224	Q96RJ3
P61165	O75582
Q13643	P18206
Q8IV20	P18858
Q9Y2I1	Q8WXF1
O75828	P50458
Q7Z2E3	Q7Z3K3
P61160	Q9NUV9
Q9UJX3	P53365
Q96DB2	O60271
Q92622	Q00577
Q8N5D0	P99999
Q5XPI4	O00220
Q9BV97	P62136
Q9Y692	Q9P2S5
Q2WGJ6	Q9NQP4
Q99966	O60921
Q9GZV8	Q15013
P28360	Q6ZU52
P23582	Q96FQ6
Q8IXB1	Q15758
Q9NQX5	P04406
Q9UKA4	O95407
Q6IA69	P09914
P04198	Q8N6T3
Q7L4P6	P19338
Q9BSH3	Q7Z6Z7
Q9H4B6	O43379
Q9P2E9	Q00537
P22087	Q8TF05
P23588	Q96L92
Q9P1U1	Q15050
O75175	P11047
Q6P1L5	Q96LC9
P49792	O14579
Q96E35	Q14160
Q16611	P62333
P34741	O15533
Q8IYI0	Q9H4M7
Q00526	Q9BTK6
Q86U28	Q8WXX7
P26651	Q9BSD3
Q9BV81	Q8N5F7
Q9UGY1	P12644
Q9NQM4	P49768
P35659	Q0VD86
Q7L190	P29474
Q70IA6	Q15427
P29475	P17735
Q9UHB9	P22681
Q96SY0	A7E2Y1
P84103	Q9ULW3
Q96CS7	Q13542
Q8NEM0	Q9NZ52
Q7Z739	P41235
Q96L94	Q96E09
P68400	P07237
Q07020	Q8WWY3
Q5SSJ5	P43243
Q9NWZ3	Q96CF2
O14613	Q7KZ85
Q15276	P82912
P51114	P12755
Q9Y6M9	Q15084
O14867	Q9BSI4
Q96FX2	Q14697
Q95460	P50549
P12644	Q9H4E5
P16615	Q9Y4R8
P49768	Q86WJ1
Q9BQ15	Q9NZC9
Q9ULK4	Q9NSP4
Q9P0P0	Q9P104
Q15067	Q9NTG7
Q9NVX0	P31150
P23921	Q6ZMZ0
P19235	P55196
P01133	Q9Y4C2
Q8TAT6	O75916
P18077	Q68CZ1
Q9BXF6	Q9BTP7
P48507	O15409
Q9H6L4	Q9BRG1
P98177	Q12948
O00472	O14981
Q9NPJ6	P11309
Q9NXW2	Q9BSF8
P50406	Q12860
Q9BRT6	Q9NZN5
Q9NXR8	P06307
Q9Y2U9	Q86UR5
O00471	Q9Y2F5
Q9UK22	Q9P2F8
Q96BR1	Q9NRG1
Q9BWQ6	Q9P2K2
P19419	P16144
Q96Q27	Q9H0U9
O43399	Q9H8T0
Q15629	Q7Z5Q5
P34741	P02746
Q96AY2	P24588
Q9NQG5	Q9Y4A8
Q8WXH5	Q13163
Q96J77	O60942
Q9H6Q4	Q9UI30
Q9H7P6	P0CW24
Q96LA8	P57059
P62993	Q7L7V1
P30281	O43157
Q6IQ32	O75503
Q86U42	P25445
Q9H3H3	Q16401
Q86VK4	P30825
Q9UFW8	O95273
Q5TAQ9	P61011
Q9ULS5	P04049
Q9ULU4	Q9Y2W1
Q9Y566	Q96C03
P63165	Q8IU81
Q9NPB6	Q8NBT2
P02751	Q2TAY7
P60321	P14859
Q9H204	P25786
Q7Z434	Q9UBF9
P55198	P50222
P46734	Q9GZM5
O43747	Q9UQB8
Q96F44	P01106
P10242	Q53ET0
O14727	P34130
Q8N6L0	Q92993
A6ZKI3	Q9BT67
O75486	Q5HYK3
Q969V5	O95218
Q15369	Q8TDR0
Q14168	Q08AM6
Q9UL46	Q9Y4P8
P42696	P46459
Q9H0K6	P15172
P16871	Q8NI27
Q70EL4	O00291
P53992	Q96CA5
Q96Q83	Q13099
Q8NEF3	P02649
P12259	Q9BSR8
Q9NRY4	P28370
Q15276	P38919
Q06643	O75154
P04040	Q9NZM5
Q9Y6N9	Q9Y6A4
Q9NQX5	Q9NWB1
P51159	O43426
Q15532	P62195
Q8N488	O00213
Q92989	Q53FD0
P36508	Q6AI12
Q8NAP3	P55884
O15111	Q15697
P55210	P30101
O95863	O43759
Q6ZRS2	Q13017
Q9ULW0	Q92989
Q12840	O43148
Q5VZK9	P05230
O43513	Q58A45
P02760	Q96C24
P30622	Q99700
Q27J81	Q96N58
O15455	Q6UX98
P59998	Q8IV20
Q8TAE7	Q92974
P30304	Q12967
Q8N1A6	Q99996
Q8IW19	Q9UHB6
Q9UN79	P11473
Q9P2L0	Q9Y5S9
P35916	O95210
Q9NRP7	P62318
Q14289	O95197
Q5T7W7	Q9NRD1
P30566	Q9BQ04
Q53HC0	Q9BZ11
Q96EY1	Q9UQQ2
Q8WXB1	Q86VW0
P61244	Q9BX66
P20336	P35900
Q86Z14	Q14764
O96020	Q92966
Q96LD8	Q13905
Q96FC7	Q86SE8
P21246	Q68CQ4
Q13490	Q8NFG4
O15234	O00743
Q9Y5R4	Q9H6Y7
Q8IXK0	Q99627
O95347	Q8WVR3
O14949	Q9NRD0
Q8N3V7	Q9UHA3
P33993	P17947
Q96BM1	Q96EQ0
O95257	P06396
Q13427	Q7L5Y6
Q17RB8	Q96Q83
P23560	Q9UBF1
P55895	P81133
Q9C0C7	Q12756
Q9BV38	Q9NWV8
Q8N3F8	P98082
O00571	Q13535
Q13405	Q96QE5
P05413	P51813
Q9C0E8	A0AV96
Q969H6	Q9Y3B7
O00155	Q13554
Q99570	Q14142
Q9P2I0	Q7KZF4
P48681	Q9NZQ7
Q8WVJ2	Q12905
P30291	Q16533
O94855	Q14697
P85299	Q9BTE3
Q9BV90	Q9NWF9
Q6P2C8	O95751
Q15544	O76071
Q96T37	Q9BVS5
Q8WU79	P18507
Q9HCM4	P11474
Q96CP2	P22460
Q8WWB5	Q96RK0
Q13158	Q12996
P29692	Q9P2Y5
Q9Y5Q9	Q96HU8
P53779	Q9HAF1
Q9H7C4	Q3B820
Q9BQ95	Q7KZN9
P46060	Q6Q0C0
O75489	Q13838
Q9BZL4	Q9Y4H4
Q9H9H4	O94822
Q96RS0	Q14676
Q15650	Q5W0V3
O76075	P19474
O00161	P20929
Q9BRP8	Q9BVQ7
Q8TBZ8	Q9UHP6
Q9BVS5	O95363
P56279	P78371
O43236	Q9NWS6
P24001	O95249
Q8IY63	Q9HD26
P55265	P29376
Q9NQZ8	P06850
Q149N8	Q99062
Q9H8Y8	Q13506
O95249	Q9P286
P09012	Q9H2W6
O95182	Q8WUM9
P49848	Q8IYM1
P17024	Q9UFD9
Q96GQ5	Q8IXB1
Q14157	Q96KE9
P06746	P78560
Q92802	Q9BTE6
Q92643	Q86WA8
P32780	P15622
Q9HCU5	O15230
Q5JY77	Q9Y6Y9
Q7Z6J2	Q9NYY8
O94985	Q9BT04
Q7L3B6	Q8NHY5
O43463	Q8N0Z6
O60271	P55040
Q96EP0	Q9Y2E5
O14958	O75140
P10070	Q9NZC7
P16410	P08559
Q68E01	Q9P275
Q8NAA4	Q9Y5K8
Q9UK96	P02776
P23528	Q6AI12
P78509	Q8WXA9
Q96L94	Q92616
P50453	O75155
Q15370	Q9NXX6
Q9UPN4	Q6IPM2
Q04759	Q9Y6F1
Q9BRT6	Q9UKV5
Q9Y484	Q96EY8
P05107	P55317
Q14919	Q92968
O60293	Q6ZT98
Q03112	Q9NQH7
O43805	P05408
O75306	Q14498
Q9H9H4	Q13884
Q9Y5T5	P49756
Q13562	Q9NPC3
P07902	P98082
A1L4H1	Q92547
Q12982	Q8NAA4
Q9BWQ6	P42772
P25686	Q86UT8
P0DTW1	Q9H814
Q9UHR5	P20042
P06746	Q9P2E9
Q6ZNC4	P62899
P09110	Q52LR7
Q9ULW3	Q86SX6
Q53QW1	Q14974
O14657	Q8IZ69
Q5JST6	Q9UKG1
Q8N122	P60900
P0C7T5	Q05586
Q9BSI4	Q9H0N5
Q8TAP6	P52948
O15535	O43680
Q14126	Q8IW41
P43146	Q32NC0
O14763	Q9P202
P42695	Q01826
Q9H8Y8	Q8IX03
Q8IXM2	P24752
Q92585	P31949
P49759	P68543
Q9BVL2	Q13765
Q6EEV4	Q9C029
P16435	Q96B02
P12272	P53804
Q9UGL9	Q86UD0
Q9H3U1	O14777
Q53EQ6	O43593
Q9BXI6	P55809
Q92698	Q00013
Q6ZWJ1	Q96TC7
O95872	P36956
P43487	P11177
Q9NZD8	Q14683
Q13415	Q9BZJ0
P50991	Q7Z3C6
P02042	Q15003
Q13620	Q8IVT5
O75525	Q2M1P5
P24588	Q9BSR8
Q9NQX4	P13501
Q96H86	Q9H8M2
Q9GZX9	Q16512
Q14106	Q9NWN3
Q9GZZ1	Q8WXE1
P01111	Q693B1
P24863	O95214
Q14194	Q03518
Q8NA72	Q5VV42
Q9NX08	O60884
Q9BXB5	O60238
Q9UBC3	O96020
Q12923	Q9Y6X8
O75145	Q14164
O15031	Q9UP83
Q96LD1	P33151
Q9H000	O60315
Q8N448	Q8IX01
Q8IYA8	Q8N5U6
P23763	O43681
Q92800	P55196
Q99835	P32314
O95278	Q96LB3
Q6P4R8	Q7L2E3
Q9NW75	Q13562
O43676	Q9NUQ3
P30405	Q96PN8
O43674	O94889
Q96DZ5	Q96G23
O00139	Q14721
P29373	Q9NYN1
O95678	O94921
P32243	Q9P2H3
Q5VSL9	Q9P2R7
Q92917	Q8IY92
Q8N895	Q9BZV1
O75626	Q9Y383
Q8NA72	Q03933
P53985	Q6NYC8
Q8TCX1	O94886
Q9Y468	O43684
P50221	Q96MT8
Q9UKY1	Q8N8S7
Q16586	Q9BSH5
A0PJW6	P26715
O95163	O60861
O15234	Q9H9T3
Q9H165	P07902
